task,state,attack,epsilon,epsilon_label,sigma,auc,tpr_at_1pct,auc_sparse,tpr_at_1pct_sparse,n_records,single_feature,n_features_joint
ACSEmployment,IL,joint,0.1,0.1,48.44805262605389,0.5056771250000001,0.014,0.44753086419753085,0.0,4000,AGEP,16
ACSEmployment,IL,single,0.5,0.5,9.689610525210778,0.528432375,0.0095,0.56,0.4,4000,AGEP,16
ACSEmployment,IL,joint,0.5,0.5,9.689610525210778,0.5482577500000001,0.01425,0.5475778546712803,0.11764705882352941,4000,AGEP,16
ACSEmployment,IL,single,1.0,1.0,4.844805262605389,0.5537995,0.01725,0.5599999999999999,0.2,4000,AGEP,16
ACSEmployment,IL,joint,1.0,1.0,4.844805262605389,0.610669125,0.027,0.5061728395061729,0.0,4000,AGEP,16
ACSEmployment,IL,single,2.0,2.0,2.4224026313026945,0.6055009375,0.024,0.7142857142857143,0.0,4000,AGEP,16
ACSEmployment,IL,joint,2.0,2.0,2.4224026313026945,0.7265135625000001,0.0755,0.6591796875,0.03125,4000,AGEP,16
ACSEmployment,IL,single,5.0,5.0,0.9689610525210778,0.7675888125,0.1,0.7283950617283951,0.2222222222222222,4000,AGEP,16
ACSEmployment,IL,joint,5.0,5.0,0.9689610525210778,0.9293401874999999,0.44725,0.9467455621301776,0.2692307692307692,4000,AGEP,16
ACSEmployment,IL,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,IL,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,IN,single,0.1,0.1,48.44805262605389,0.5106425,0.01025,0.203125,0.0,4000,AGEP,16
ACSEmployment,IN,joint,0.1,0.1,48.44805262605389,0.5111261875,0.00775,0.49000000000000005,0.06666666666666667,4000,AGEP,16
ACSEmployment,IN,single,0.5,0.5,9.689610525210778,0.5268821875,0.00875,0.5069444444444444,0.0,4000,AGEP,16
ACSEmployment,IN,joint,0.5,0.5,9.689610525210778,0.5514864375,0.0205,0.4924554183813443,0.037037037037037035,4000,AGEP,16
ACSEmployment,IN,single,1.0,1.0,4.844805262605389,0.5665530000000001,0.0155,0.76,0.6,4000,AGEP,16
ACSEmployment,IN,joint,1.0,1.0,4.844805262605389,0.6283665,0.0295,0.6332703213610585,0.043478260869565216,4000,AGEP,16
ACSEmployment,IN,single,2.0,2.0,2.4224026313026945,0.6105918125,0.03475,0.76,0.4,4000,AGEP,16
ACSEmployment,IN,joint,2.0,2.0,2.4224026313026945,0.7149125000000001,0.0575,0.75,0.15,4000,AGEP,16
ACSEmployment,IN,single,5.0,5.0,0.9689610525210778,0.7564721875,0.106,0.53,0.0,4000,AGEP,16
ACSEmployment,IN,joint,5.0,5.0,0.9689610525210778,0.9286205625000001,0.4335,0.95,0.65,4000,AGEP,16
ACSEmployment,IN,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,IN,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,IA,single,0.1,0.1,48.44805262605389,0.49648424999999996,0.01025,0.3984375,0.0625,4000,AGEP,16
ACSEmployment,IA,joint,0.1,0.1,48.44805262605389,0.5194449375,0.00975,0.5399305555555556,0.0,4000,AGEP,16
ACSEmployment,IA,single,0.5,0.5,9.689610525210778,0.529548125,0.0175,0.6033057851239669,0.09090909090909091,4000,AGEP,16
ACSEmployment,IA,joint,0.5,0.5,9.689610525210778,0.5402150625,0.01825,0.4444444444444444,0.0,4000,AGEP,16
ACSEmployment,IA,single,1.0,1.0,4.844805262605389,0.5713480625,0.01775,0.6446280991735538,0.36363636363636365,4000,AGEP,16
ACSEmployment,IA,joint,1.0,1.0,4.844805262605389,0.6066455625,0.03025,0.6377551020408163,0.03571428571428571,4000,AGEP,16
ACSEmployment,IA,single,2.0,2.0,2.4224026313026945,0.6199928125,0.02425,0.72,0.0,4000,AGEP,16
ACSEmployment,IA,joint,2.0,2.0,2.4224026313026945,0.7145118125,0.062,0.7493112947658402,0.09090909090909091,4000,AGEP,16
ACSEmployment,IA,single,5.0,5.0,0.9689610525210778,0.7595573749999999,0.0945,0.7777777777777778,0.5555555555555556,4000,AGEP,16
ACSEmployment,IA,joint,5.0,5.0,0.9689610525210778,0.9196230000000001,0.3615,0.9060642092746731,0.3793103448275862,4000,AGEP,16
ACSEmployment,IA,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,IA,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,KS,single,0.1,0.1,48.44805262605389,0.4961006875,0.00975,0.6049382716049383,0.2222222222222222,4000,AGEP,16
ACSEmployment,KS,joint,0.1,0.1,48.44805262605389,0.5165273125000001,0.008,0.4375,0.05,4000,AGEP,16
ACSEmployment,KS,single,0.5,0.5,9.689610525210778,0.524657125,0.014,0.375,0.16666666666666666,4000,AGEP,16
ACSEmployment,KS,joint,0.5,0.5,9.689610525210778,0.56498325,0.018,0.5338189386056191,0.0,4000,AGEP,16
ACSEmployment,KS,single,1.0,1.0,4.844805262605389,0.5575133125,0.02175,0.6942148760330579,0.2727272727272727,4000,AGEP,16
ACSEmployment,KS,joint,1.0,1.0,4.844805262605389,0.609242,0.026,0.7602040816326531,0.14285714285714285,4000,AGEP,16
ACSEmployment,KS,single,2.0,2.0,2.4224026313026945,0.6091751875,0.02825,0.51,0.0,4000,AGEP,16
ACSEmployment,KS,joint,2.0,2.0,2.4224026313026945,0.7212913749999998,0.07375,0.7544378698224852,0.23076923076923078,4000,AGEP,16
ACSEmployment,KS,single,5.0,5.0,0.9689610525210778,0.7569620625,0.09475,0.8775510204081632,0.8571428571428571,4000,AGEP,16
ACSEmployment,KS,joint,5.0,5.0,0.9689610525210778,0.9257538750000001,0.37875,0.8903061224489796,0.39285714285714285,4000,AGEP,16
ACSEmployment,KS,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,KS,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,KY,single,0.1,0.1,48.44805262605389,0.499664,0.01025,0.68,0.2,4000,AGEP,16
ACSEmployment,KY,joint,0.1,0.1,48.44805262605389,0.5025555625,0.00875,0.4669421487603305,0.0,4000,AGEP,16
ACSEmployment,KY,single,0.5,0.5,9.689610525210778,0.5184320625000001,0.017,0.4911242603550296,0.07692307692307693,4000,AGEP,16
ACSEmployment,KY,joint,0.5,0.5,9.689610525210778,0.5527219999999999,0.01625,0.6074380165289256,0.2727272727272727,4000,AGEP,16
ACSEmployment,KY,single,1.0,1.0,4.844805262605389,0.5686886250000001,0.022,0.4444444444444445,0.0,4000,AGEP,16
ACSEmployment,KY,joint,1.0,1.0,4.844805262605389,0.6022599375,0.02975,0.5879017013232515,0.30434782608695654,4000,AGEP,16
ACSEmployment,KY,single,2.0,2.0,2.4224026313026945,0.61575,0.0295,0.640625,0.25,4000,AGEP,16
ACSEmployment,KY,joint,2.0,2.0,2.4224026313026945,0.7100781875,0.06275,0.6633333333333333,0.0,4000,AGEP,16
ACSEmployment,KY,single,5.0,5.0,0.9689610525210778,0.7686006249999999,0.1,0.6875,0.625,4000,AGEP,16
ACSEmployment,KY,joint,5.0,5.0,0.9689610525210778,0.9238215000000001,0.401,0.84765625,0.1875,4000,AGEP,16
ACSEmployment,KY,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,KY,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,LA,single,0.1,0.1,48.44805262605389,0.5113339375,0.00725,0.56,0.0,4000,AGEP,16
ACSEmployment,LA,joint,0.1,0.1,48.44805262605389,0.5096085625,0.01125,0.44753086419753085,0.05555555555555555,4000,AGEP,16
ACSEmployment,LA,single,0.5,0.5,9.689610525210778,0.5377625625,0.01475,0.44999999999999996,0.0,4000,AGEP,16
ACSEmployment,LA,joint,0.5,0.5,9.689610525210778,0.556502,0.01425,0.4637336504161712,0.0,4000,AGEP,16
ACSEmployment,LA,single,1.0,1.0,4.844805262605389,0.558733,0.019,0.5537190082644627,0.09090909090909091,4000,AGEP,16
ACSEmployment,LA,joint,1.0,1.0,4.844805262605389,0.6206843125,0.031,0.7622222222222222,0.23333333333333334,4000,AGEP,16
ACSEmployment,LA,single,2.0,2.0,2.4224026313026945,0.607845125,0.03425,0.7407407407407408,0.4444444444444444,4000,AGEP,16
ACSEmployment,LA,joint,2.0,2.0,2.4224026313026945,0.7216495,0.06775,0.7455999999999999,0.08,4000,AGEP,16
ACSEmployment,LA,single,5.0,5.0,0.9689610525210778,0.765300375,0.092,0.9183673469387754,0.8571428571428571,4000,AGEP,16
ACSEmployment,LA,joint,5.0,5.0,0.9689610525210778,0.9279339375000002,0.41875,0.8966836734693877,0.35714285714285715,4000,AGEP,16
ACSEmployment,LA,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,LA,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,ME,single,0.1,0.1,48.44805262605389,0.507218125,0.0125,0.82,0.5,4000,AGEP,16
ACSEmployment,ME,joint,0.1,0.1,48.44805262605389,0.507414,0.009,0.6481481481481481,0.1111111111111111,4000,AGEP,16
ACSEmployment,ME,single,0.5,0.5,9.689610525210778,0.5275931875,0.015,0.6122448979591837,0.14285714285714285,4000,AGEP,16
ACSEmployment,ME,joint,0.5,0.5,9.689610525210778,0.5608816249999999,0.0165,0.5719381688466112,0.10344827586206896,4000,AGEP,16
ACSEmployment,ME,single,1.0,1.0,4.844805262605389,0.5588091875,0.027,0.71875,0.0,4000,AGEP,16
ACSEmployment,ME,joint,1.0,1.0,4.844805262605389,0.6006254375,0.02625,0.75390625,0.1875,4000,AGEP,16
ACSEmployment,ME,single,2.0,2.0,2.4224026313026945,0.6197591875,0.027,0.57421875,0.125,4000,AGEP,16
ACSEmployment,ME,joint,2.0,2.0,2.4224026313026945,0.71962325,0.06925,0.6508264462809917,0.045454545454545456,4000,AGEP,16
ACSEmployment,ME,single,5.0,5.0,0.9689610525210778,0.7674106875,0.0915,0.734375,0.125,4000,AGEP,16
ACSEmployment,ME,joint,5.0,5.0,0.9689610525210778,0.9201526250000001,0.36225,0.9896193771626297,0.8235294117647058,4000,AGEP,16
ACSEmployment,ME,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,ME,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,MD,single,0.1,0.1,48.44805262605389,0.494942,0.01125,0.2222222222222222,0.0,4000,AGEP,16
ACSEmployment,MD,joint,0.1,0.1,48.44805262605389,0.512270625,0.009,0.33564013840830453,0.0,4000,AGEP,16
ACSEmployment,MD,single,0.5,0.5,9.689610525210778,0.5401645625,0.0155,0.73,0.3,4000,AGEP,16
ACSEmployment,MD,joint,0.5,0.5,9.689610525210778,0.5595334375,0.01525,0.6388888888888888,0.125,4000,AGEP,16
ACSEmployment,MD,single,1.0,1.0,4.844805262605389,0.56328025,0.01425,0.7777777777777779,0.16666666666666666,4000,AGEP,16
ACSEmployment,MD,joint,1.0,1.0,4.844805262605389,0.6212085,0.03375,0.46180555555555547,0.0,4000,AGEP,16
ACSEmployment,MD,single,2.0,2.0,2.4224026313026945,0.61201575,0.02625,0.6666666666666667,0.0,4000,AGEP,16
ACSEmployment,MD,joint,2.0,2.0,2.4224026313026945,0.7230893125,0.07025,0.735207100591716,0.38461538461538464,4000,AGEP,16
ACSEmployment,MD,single,5.0,5.0,0.9689610525210778,0.7659281250000001,0.089,0.8163265306122449,0.2857142857142857,4000,AGEP,16
ACSEmployment,MD,joint,5.0,5.0,0.9689610525210778,0.930336625,0.38925,0.921875,0.625,4000,AGEP,16
ACSEmployment,MD,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,MD,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,MA,single,0.1,0.1,48.44805262605389,0.508937,0.01125,0.62,0.1,4000,AGEP,16
ACSEmployment,MA,joint,0.1,0.1,48.44805262605389,0.51228575,0.009,0.536,0.04,4000,AGEP,16
ACSEmployment,MA,single,0.5,0.5,9.689610525210778,0.5348516249999999,0.0145,0.4545454545454545,0.0,4000,AGEP,16
ACSEmployment,MA,joint,0.5,0.5,9.689610525210778,0.5605424999999999,0.0165,0.464572680788897,0.08108108108108109,4000,AGEP,16
ACSEmployment,MA,single,1.0,1.0,4.844805262605389,0.5476960625,0.01725,0.7218934911242604,0.3076923076923077,4000,AGEP,16
ACSEmployment,MA,joint,1.0,1.0,4.844805262605389,0.6135628750000001,0.02825,0.7472,0.0,4000,AGEP,16
ACSEmployment,MA,single,2.0,2.0,2.4224026313026945,0.6163318124999999,0.029,0.5700000000000001,0.2,4000,AGEP,16
ACSEmployment,MA,joint,2.0,2.0,2.4224026313026945,0.71617825,0.062,0.7619047619047619,0.38095238095238093,4000,AGEP,16
ACSEmployment,MA,single,5.0,5.0,0.9689610525210778,0.764559,0.1,0.763888888888889,0.5,4000,AGEP,16
ACSEmployment,MA,joint,5.0,5.0,0.9689610525210778,0.9305144375,0.373,0.9575,0.8,4000,AGEP,16
ACSEmployment,MA,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,MA,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,MI,single,0.1,0.1,48.44805262605389,0.5113593125,0.011,0.390625,0.0,4000,AGEP,16
ACSEmployment,MI,joint,0.1,0.1,48.44805262605389,0.511419625,0.015,0.5895691609977325,0.0,4000,AGEP,16
ACSEmployment,MI,single,0.5,0.5,9.689610525210778,0.5344953125,0.017,0.6479591836734695,0.14285714285714285,4000,AGEP,16
ACSEmployment,MI,joint,0.5,0.5,9.689610525210778,0.561706375,0.01925,0.5763888888888888,0.16666666666666666,4000,AGEP,16
ACSEmployment,MI,single,1.0,1.0,4.844805262605389,0.5521116875,0.0145,0.54320987654321,0.4444444444444444,4000,AGEP,16
ACSEmployment,MI,joint,1.0,1.0,4.844805262605389,0.6162089375,0.0315,0.53099173553719,0.0,4000,AGEP,16
ACSEmployment,MI,single,2.0,2.0,2.4224026313026945,0.6136665625,0.0295,0.5138888888888888,0.0,4000,AGEP,16
ACSEmployment,MI,joint,2.0,2.0,2.4224026313026945,0.7186476875000001,0.0665,0.7485207100591716,0.46153846153846156,4000,AGEP,16
ACSEmployment,MI,single,5.0,5.0,0.9689610525210778,0.7592328125000001,0.08775,0.6530612244897959,0.42857142857142855,4000,AGEP,16
ACSEmployment,MI,joint,5.0,5.0,0.9689610525210778,0.9267157500000001,0.37575,0.9763313609467456,0.9230769230769231,4000,AGEP,16
ACSEmployment,MI,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,MI,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,MN,single,0.1,0.1,48.44805262605389,0.49976425,0.01225,0.48,0.2,4000,AGEP,16
ACSEmployment,MN,joint,0.1,0.1,48.44805262605389,0.5165436875,0.01125,0.46831955922865015,0.030303030303030304,4000,AGEP,16
ACSEmployment,MN,single,0.5,0.5,9.689610525210778,0.5282039375,0.01225,0.5061728395061729,0.0,4000,AGEP,16
ACSEmployment,MN,joint,0.5,0.5,9.689610525210778,0.5508923125,0.01575,0.5808,0.04,4000,AGEP,16
ACSEmployment,MN,single,1.0,1.0,4.844805262605389,0.5607944375,0.02275,0.5640138408304498,0.058823529411764705,4000,AGEP,16
ACSEmployment,MN,joint,1.0,1.0,4.844805262605389,0.600073,0.026,0.5516528925619835,0.045454545454545456,4000,AGEP,16
ACSEmployment,MN,single,2.0,2.0,2.4224026313026945,0.6239174999999999,0.03075,0.46938775510204084,0.14285714285714285,4000,AGEP,16
ACSEmployment,MN,joint,2.0,2.0,2.4224026313026945,0.7168821875,0.06675,0.7146776406035666,0.2222222222222222,4000,AGEP,16
ACSEmployment,MN,single,5.0,5.0,0.9689610525210778,0.7636283750000001,0.09,0.8719723183391003,0.35294117647058826,4000,AGEP,16
ACSEmployment,MN,joint,5.0,5.0,0.9689610525210778,0.9201846875,0.38625,0.927295918367347,0.5357142857142857,4000,AGEP,16
ACSEmployment,MN,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,MN,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,MS,single,0.1,0.1,48.44805262605389,0.4979431875,0.01575,0.5185185185185186,0.2222222222222222,4000,AGEP,16
ACSEmployment,MS,joint,0.1,0.1,48.44805262605389,0.515235,0.01525,0.47633136094674555,0.0,4000,AGEP,16
ACSEmployment,MS,single,0.5,0.5,9.689610525210778,0.5198388125000001,0.01,0.2781065088757396,0.07692307692307693,4000,AGEP,16
ACSEmployment,MS,joint,0.5,0.5,9.689610525210778,0.5489919375,0.0155,0.5244444444444445,0.06666666666666667,4000,AGEP,16
ACSEmployment,MS,single,1.0,1.0,4.844805262605389,0.5523021875,0.0125,0.8599999999999999,0.2,4000,AGEP,16
ACSEmployment,MS,joint,1.0,1.0,4.844805262605389,0.6094775,0.02575,0.5659928656361475,0.06896551724137931,4000,AGEP,16
ACSEmployment,MS,single,2.0,2.0,2.4224026313026945,0.6163320625,0.033,0.5785123966942148,0.09090909090909091,4000,AGEP,16
ACSEmployment,MS,joint,2.0,2.0,2.4224026313026945,0.7149405,0.067,0.92,0.7,4000,AGEP,16
ACSEmployment,MS,single,5.0,5.0,0.9689610525210778,0.7624872500000001,0.1,0.6790123456790123,0.3333333333333333,4000,AGEP,16
ACSEmployment,MS,joint,5.0,5.0,0.9689610525210778,0.924629125,0.39825,0.9113573407202216,0.631578947368421,4000,AGEP,16
ACSEmployment,MS,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,MS,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,MO,single,0.1,0.1,48.44805262605389,0.501242,0.00825,0.47222222222222227,0.16666666666666666,4000,AGEP,16
ACSEmployment,MO,joint,0.1,0.1,48.44805262605389,0.506280375,0.012,0.5478515625,0.0,4000,AGEP,16
ACSEmployment,MO,single,0.5,0.5,9.689610525210778,0.5189829375,0.00925,0.513888888888889,0.0,4000,AGEP,16
ACSEmployment,MO,joint,0.5,0.5,9.689610525210778,0.554791875,0.01475,0.554016620498615,0.0,4000,AGEP,16
ACSEmployment,MO,single,1.0,1.0,4.844805262605389,0.5687108750000001,0.0175,0.30864197530864196,0.0,4000,AGEP,16
ACSEmployment,MO,joint,1.0,1.0,4.844805262605389,0.6172409375000001,0.02375,0.47058823529411764,0.0,4000,AGEP,16
ACSEmployment,MO,single,2.0,2.0,2.4224026313026945,0.60657525,0.0325,0.84,0.4,4000,AGEP,16
ACSEmployment,MO,joint,2.0,2.0,2.4224026313026945,0.708639375,0.072,0.7193816884661118,0.06896551724137931,4000,AGEP,16
ACSEmployment,MO,single,5.0,5.0,0.9689610525210778,0.7704488125000001,0.10875,0.8800000000000001,0.6,4000,AGEP,16
ACSEmployment,MO,joint,5.0,5.0,0.9689610525210778,0.9265908125,0.39925,0.9702734839476814,0.896551724137931,4000,AGEP,16
ACSEmployment,MO,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,MO,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,MT,single,0.1,0.1,48.44805262605389,0.5141716875,0.00775,0.6122448979591837,0.2857142857142857,4000,AGEP,16
ACSEmployment,MT,joint,0.1,0.1,48.44805262605389,0.5136896875,0.0095,0.5025,0.05,4000,AGEP,16
ACSEmployment,MT,single,0.5,0.5,9.689610525210778,0.52684075,0.01775,1.0,1.0,4000,AGEP,16
ACSEmployment,MT,joint,0.5,0.5,9.689610525210778,0.5701060625,0.0245,0.4913494809688581,0.17647058823529413,4000,AGEP,16
ACSEmployment,MT,single,1.0,1.0,4.844805262605389,0.5646645,0.01825,1.0,1.0,4000,AGEP,16
ACSEmployment,MT,joint,1.0,1.0,4.844805262605389,0.6048355624999999,0.0245,0.55859375,0.1875,4000,AGEP,16
ACSEmployment,MT,single,2.0,2.0,2.4224026313026945,0.6046032499999999,0.0265,0.5102040816326531,0.0,4000,AGEP,16
ACSEmployment,MT,joint,2.0,2.0,2.4224026313026945,0.7203589375,0.061,0.7482993197278911,0.09523809523809523,4000,AGEP,16
ACSEmployment,MT,single,5.0,5.0,0.9689610525210778,0.755317,0.098,0.76,0.4,4000,AGEP,16
ACSEmployment,MT,joint,5.0,5.0,0.9689610525210778,0.9184074375,0.34725,0.9527410207939508,0.6086956521739131,4000,AGEP,16
ACSEmployment,MT,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,MT,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,NE,single,0.1,0.1,48.44805262605389,0.5081306250000001,0.013,0.5619834710743802,0.09090909090909091,4000,AGEP,16
ACSEmployment,NE,joint,0.1,0.1,48.44805262605389,0.510578875,0.00975,0.5212620027434842,0.037037037037037035,4000,AGEP,16
ACSEmployment,NE,single,0.5,0.5,9.689610525210778,0.528956375,0.013,0.51,0.1,4000,AGEP,16
ACSEmployment,NE,joint,0.5,0.5,9.689610525210778,0.5514903125,0.0185,0.5776,0.16,4000,AGEP,16
ACSEmployment,NE,single,1.0,1.0,4.844805262605389,0.55645475,0.01925,0.4948979591836735,0.07142857142857142,4000,AGEP,16
ACSEmployment,NE,joint,1.0,1.0,4.844805262605389,0.615591375,0.024,0.7050173010380623,0.08823529411764706,4000,AGEP,16
ACSEmployment,NE,single,2.0,2.0,2.4224026313026945,0.60904325,0.025,0.5763888888888888,0.0,4000,AGEP,16
ACSEmployment,NE,joint,2.0,2.0,2.4224026313026945,0.7103391875,0.067,0.7696000000000001,0.16,4000,AGEP,16
ACSEmployment,NE,single,5.0,5.0,0.9689610525210778,0.7690755,0.0975,0.9586776859504131,0.7272727272727273,4000,AGEP,16
ACSEmployment,NE,joint,5.0,5.0,0.9689610525210778,0.911844375,0.358,0.9429250891795482,0.6896551724137931,4000,AGEP,16
ACSEmployment,NE,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,NE,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,NV,single,0.1,0.1,48.44805262605389,0.5149948750000001,0.0105,0.326530612244898,0.14285714285714285,4000,AGEP,16
ACSEmployment,NV,joint,0.1,0.1,48.44805262605389,0.5170771249999999,0.0085,0.44982698961937717,0.17647058823529413,4000,AGEP,16
ACSEmployment,NV,single,0.5,0.5,9.689610525210778,0.523949875,0.01475,0.7142857142857143,0.42857142857142855,4000,AGEP,16
ACSEmployment,NV,joint,0.5,0.5,9.689610525210778,0.5697106875,0.0155,0.5041551246537397,0.10526315789473684,4000,AGEP,16
ACSEmployment,NV,single,1.0,1.0,4.844805262605389,0.5680256875,0.01425,0.5454545454545454,0.18181818181818182,4000,AGEP,16
ACSEmployment,NV,joint,1.0,1.0,4.844805262605389,0.6314145625,0.03525,0.6038781163434903,0.05263157894736842,4000,AGEP,16
ACSEmployment,NV,single,2.0,2.0,2.4224026313026945,0.611855,0.02325,0.73,0.0,4000,AGEP,16
ACSEmployment,NV,joint,2.0,2.0,2.4224026313026945,0.7303179375000001,0.084,0.736842105263158,0.21052631578947367,4000,AGEP,16
ACSEmployment,NV,single,5.0,5.0,0.9689610525210778,0.7610673750000001,0.11275,0.875,0.75,4000,AGEP,16
ACSEmployment,NV,joint,5.0,5.0,0.9689610525210778,0.937886875,0.42425,0.9136000000000001,0.48,4000,AGEP,16
ACSEmployment,NV,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,NV,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,NH,single,0.1,0.1,48.44805262605389,0.5040639375,0.01025,0.7244444444444444,0.2,4000,AGEP,16
ACSEmployment,NH,joint,0.1,0.1,48.44805262605389,0.51109975,0.012,0.6232686980609419,0.15789473684210525,4000,AGEP,16
ACSEmployment,NH,single,0.5,0.5,9.689610525210778,0.5256368124999999,0.0135,0.625,0.25,4000,AGEP,16
ACSEmployment,NH,joint,0.5,0.5,9.689610525210778,0.5550879375,0.0115,0.5992438563327032,0.21739130434782608,4000,AGEP,16
ACSEmployment,NH,single,1.0,1.0,4.844805262605389,0.556448125,0.01575,0.888888888888889,0.6666666666666666,4000,AGEP,16
ACSEmployment,NH,joint,1.0,1.0,4.844805262605389,0.6144667500000001,0.029,0.6,0.0,4000,AGEP,16
ACSEmployment,NH,single,2.0,2.0,2.4224026313026945,0.6075746875,0.03025,0.3950617283950617,0.0,4000,AGEP,16
ACSEmployment,NH,joint,2.0,2.0,2.4224026313026945,0.6980374375,0.06,0.7119113573407202,0.21052631578947367,4000,AGEP,16
ACSEmployment,NH,single,5.0,5.0,0.9689610525210778,0.7515313749999999,0.08575,0.8571428571428571,0.8571428571428571,4000,AGEP,16
ACSEmployment,NH,joint,5.0,5.0,0.9689610525210778,0.9217936250000001,0.36625,0.9669421487603306,0.8181818181818182,4000,AGEP,16
ACSEmployment,NH,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,NH,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,16
ACSEmployment,NJ,single,0.1,0.1,48.44805262605389,0.5101384375,0.01025,0.35640138408304506,0.0,4000,AGEP,16
ACSEmployment,NJ,joint,0.1,0.1,48.44805262605389,0.51262825,0.012,0.5255555555555556,0.03333333333333333,4000,AGEP,16
ACSEmployment,NJ,single,0.5,0.5,9.689610525210778,0.535899,0.01175,0.2777777777777778,0.08333333333333333,4000,AGEP,16
ACSEmployment,NJ,joint,0.5,0.5,9.689610525210778,0.556036875,0.01625,0.5866666666666667,0.06666666666666667,4000,AGEP,16
ACSEmployment,NJ,single,1.0,1.0,4.844805262605389,0.5541365,0.014,0.650887573964497,0.46153846153846156,4000,AGEP,16
ACSEmployment,NJ,joint,1.0,1.0,4.844805262605389,0.6209865625,0.02425,0.6426592797783933,0.05263157894736842,4000,AGEP,16
ACSEmployment,NJ,single,2.0,2.0,2.4224026313026945,0.61778775,0.02875,0.5510204081632653,0.14285714285714285,4000,AGEP,16
ACSEmployment,NJ,joint,2.0,2.0,2.4224026313026945,0.7283973125000001,0.08,0.6256,0.16,4000,AGEP,16
ACSEmployment,NJ,single,5.0,5.0,0.9689610525210778,0.7673149374999999,0.1135,0.65625,0.125,4000,AGEP,16
